Log file open, 02/06/23 15:35:13
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Job life time (pending + execution): average 22.26 s, max 36.91
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 47.32 s
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Jobs were issued in 119 batches (only local compilation was used), average 1.00 jobs/batch
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Average processing rate: 2.49 jobs/sec
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Total thread time: 117.09 s
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Total thread preprocess time: 7.04 s
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Percentage time preprocessing: 6.01%
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Effective parallelization: 2.47 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display:             TShadowDepthVSVertexShadowDepth_VirtualShadowMap (compiled    4 times, average 1.53 sec, max 2.25 sec, min 1.17 sec)
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display:      TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy (compiled   18 times, average 1.29 sec, max 1.83 sec, min 0.76 sec)
[2023.02.06-21.22.28:619][861]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    8 times, average 1.21 sec, max 1.99 sec, min 0.80 sec)
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled   13 times, average 1.16 sec, max 1.66 sec, min 1.05 sec)
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    9 times, average 1.12 sec, max 1.42 sec, min 0.96 sec)
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display:      TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy - 19.87% of total time (compiled   18 times, average 1.29 sec, max 1.83 sec, min 0.76 sec)
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display:      TBasePassVSFPrecomputedVolumetricLightmapLightingPolicy - 16.96% of total time (compiled   18 times, average 1.10 sec, max 1.39 sec, min 0.64 sec)
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display:                                                 FLumenCardVS - 12.89% of total time (compiled   13 times, average 1.16 sec, max 1.66 sec, min 1.05 sec)
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 9.37% of total time (compiled   10 times, average 1.10 sec, max 1.55 sec, min 0.91 sec)
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 8.58% of total time (compiled    9 times, average 1.12 sec, max 1.42 sec, min 0.96 sec)
[2023.02.06-21.22.28:620][861]LogShaderCompilers: Display: ================================================
[2023.02.06-21.22.33:671][114]LogViewport: Scene viewport resized to 481x338, mode Windowed.
[2023.02.06-21.23.10:189][569]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /DirGravity/Character/BP_GravityCharacter.BP_GravityCharacter
[2023.02.06-21.23.10:190][569]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-21.23.52:657][871]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find Color 'DefaultForeground'.'
[2023.02.06-21.23.52:758][871]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-21.23.52:758][871]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-21.23.52:758][871]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-21.24.36:442][173]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.06-21.24.36:578][173]LogSavePackage: Moving output files for package: /Game/ThirdPerson/Blueprints/BP_ThirdPersonCharacter
[2023.02.06-21.24.36:579][173]LogSavePackage: Moving 'C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Saved/BP_ThirdPersonCharacterD737F89B47831D7B21F58FBE149DB152.tmp' to 'C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Content/ThirdPerson/Blueprints/BP_ThirdPersonCharacter.uasset'
[2023.02.06-21.24.36:594][173]LogFileHelpers: InternalPromptForCheckoutAndSave took 152 ms (total: 4.12 sec)
[2023.02.06-21.24.36:609][173]AssetCheck: New page: Asset Save: BP_ThirdPersonCharacter
[2023.02.06-21.24.36:610][173]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/ThirdPerson/Blueprints/BP_ThirdPersonCharacter.BP_ThirdPersonCharacter
[2023.02.06-21.24.37:341][192]BlueprintLog: New page: Compile BP_ThirdPersonCharacter
[2023.02.06-21.24.37:604][192]LogUObjectHash: Compacting FUObjectHashTables data took   2.66ms
[2023.02.06-21.25.38:853][  4]LogUObjectHash: Compacting FUObjectHashTables data took   1.93ms
[2023.02.06-21.25.38:986][  4]LogAssetEditorSubsystem: Opening Asset editor for World /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap
[2023.02.06-21.25.38:987][  4]Cmd: MAP LOAD FILE="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Content/ThirdPerson/Maps/ThirdPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.06-21.25.38:987][  4]LightingResults: New page: Lighting Build
[2023.02.06-21.25.38:987][  4]LoadErrors: New page: Loading map: ThirdPersonMap.umap
[2023.02.06-21.25.39:016][  4]LogWorld: UWorld::CleanupWorld for PlanetsExample, bSessionEnded=true, bCleanupResources=true
[2023.02.06-21.25.39:016][  4]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-21.25.39:016][  4]MapCheck: New page: Map Check
[2023.02.06-21.25.39:016][  4]LightingResults: New page: Lighting Build
[2023.02.06-21.25.39:080][  4]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.06-21.25.39:086][  4]LogUObjectHash: Compacting FUObjectHashTables data took   2.44ms
[2023.02.06-21.25.39:089][  4]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-21.25.39:089][  4]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-21.25.39:158][  4]LogUObjectHash: Compacting FUObjectHashTables data took   2.57ms
[2023.02.06-21.25.39:222][  4]LogUObjectHash: Compacting FUObjectHashTables data took   1.88ms
[2023.02.06-21.25.39:234][  4]LogAudio: Display: Audio Device (ID: 1) registered with world 'ThirdPersonMap'.
[2023.02.06-21.25.39:234][  4]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-21.25.39:234][  4]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.02.06-21.25.39:235][  4]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.06-21.25.39:235][  4]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.06-21.25.39:235][  4]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.06-21.25.39:313][  4]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.02.06-21.25.39:313][  4]LogWorldPartition: Display: WorldPartition initialize took 78 ms (total: 789 ms)
[2023.02.06-21.25.39:768][  4]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.06-21.25.39:838][  4]LogUObjectHash: Compacting FUObjectHashTables data took   2.24ms
[2023.02.06-21.25.39:853][  4]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.06-21.25.39:853][  4]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.372ms to complete.
[2023.02.06-21.25.39:854][  4]LogFileHelpers: Loading map 'ThirdPersonMap' took 0.867
[2023.02.06-21.25.40:420][  4]LogClass: Warning: Short type name "EVoxelMaterialMask_BP" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxelMaterialMask_BP"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.40:430][  4]LogClass: Warning: Short type name "EVoxelMaterialMask_BP" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxelMaterialMask_BP"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.40:453][  4]LogClass: Warning: Short type name "EVoxelMaterialMask_BP" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxelMaterialMask_BP"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.40:464][  4]LogClass: Warning: Short type name "EVoxelMaterialMask_BP" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxelMaterialMask_BP"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.40:618][  4]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.40:627][  4]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.40:630][  4]LogOutputDevice: Warning: 

Script Stack (0 frames) :

[2023.02.06-21.25.40:658][  4]LogStats: FPlatformStackWalk::StackWalkAndDump -  0.018 s
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: === Handled ensure: ===
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: 
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: Ensure condition failed: InFilter.ClassNames.Num() == 0  [File:D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp] [Line: 3072] 
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: Asset Registry Filter using ClassNames instead of ClassPaths. First class name: "VoxelGraphDataItemConfig"
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: Stack: 
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ffa2978f788 UnrealEditor-AssetRegistry.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ffa2978fe41 UnrealEditor-AssetRegistry.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ffa297a3ec6 UnrealEditor-AssetRegistry.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff9c3f39f87 UnrealEditor-VoxelEditor.dll!UK2Node_AddDataItem::GetMenuActions() [D:\build\U5M-Marketplace\Sync\LocalBuilds\PluginTemp\HostProject\Plugins\VoxelFree\Source\VoxelEditor\Private\K2Nodes\K2Node_AddDataItem.cpp:184]
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff9f8382eb3 UnrealEditor-BlueprintGraph.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff9f838dbaf UnrealEditor-BlueprintGraph.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff9f838cc96 UnrealEditor-BlueprintGraph.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff9f8392d6b UnrealEditor-BlueprintGraph.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ffa15f6a8e0 UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ffa1661a6ec UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ffa1709d1b6 UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff6a94d852c UnrealEditor.exe!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff6a94f287d UnrealEditor.exe!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff6a94f296a UnrealEditor.exe!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff6a94f5680 UnrealEditor.exe!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff6a95071b4 UnrealEditor.exe!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ff6a950a516 UnrealEditor.exe!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ffab1747614 KERNEL32.DLL!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: [Callstack] 0x00007ffab1e626a1 ntdll.dll!UnknownFunction []
[2023.02.06-21.25.40:658][  4]LogOutputDevice: Error: 
[2023.02.06-21.25.40:662][  4]LogStats:             FDebug::EnsureFailed -  0.032 s
[2023.02.06-21.25.40:731][  4]LogViewport: Scene viewport resized to 971x858, mode Windowed.
[2023.02.06-21.25.54:263][156]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.54:273][156]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.54:296][157]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.54:306][157]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.54:413][166]LogViewport: Scene viewport resized to 1220x858, mode Windowed.
[2023.02.06-21.25.55:124][215]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.55:135][215]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.55:166][217]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.55:177][217]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.58:128][412]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.58:140][412]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.58:176][414]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.25.58:187][414]LogClass: Warning: Short type name "EVoxel32BitMask" provided for TryFindType. Please convert it to a path name (suggested: "/Script/Voxel.EVoxel32BitMask"). Callstack:

UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []
UnknownFunction []

[2023.02.06-21.26.00:475][551]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-21.26.00:488][551]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.02.06-21.26.00:490][551]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.06-21.26.00:490][551]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.06-21.26.00:490][551]LogWorldPartition: Display: GetPartitionedActors took 9 us (total: 17 ms)
[2023.02.06-21.26.00:490][551]LogWorldPartition: Display: GenerateStreaming took 259 us (total: 23 ms)
[2023.02.06-21.26.00:494][551]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-21.26.00:494][551]PIE: New page: PIE session: ThirdPersonMap (Feb 6, 2023, 11:26:00 AM)
[2023.02.06-21.26.00:494][551]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.06-21.26.00:499][551]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005231s)
[2023.02.06-21.26.00:499][551]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.005278s)
[2023.02.06-21.26.00:499][551]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-21.26.00:500][551]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.02.06-21.26.00:501][551]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.06-21.26.00:501][551]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.06-21.26.00:501][551]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.06-21.26.00:502][551]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.02.06-21.26.00:502][551]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 790 ms)
[2023.02.06-21.26.00:502][551]LogPlayLevel: PIE: World Init took: (0.002745s)
[2023.02.06-21.26.00:627][551]LogUObjectHash: Compacting FUObjectHashTables data took   3.96ms
[2023.02.06-21.26.00:633][551]LogAudio: Display: Creating Audio Device:                 Id: 23, Scope: Unique, Realtime: True
[2023.02.06-21.26.00:633][551]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-21.26.00:633][551]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-21.26.00:633][551]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-21.26.00:633][551]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-21.26.00:633][551]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.06-21.26.00:633][551]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-21.26.00:633][551]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.06-21.26.00:633][551]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-21.26.00:634][551]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.06-21.26.00:634][551]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-21.26.00:634][551]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-21.26.00:678][551]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-21.26.00:955][551]LogAudioMixer: Display: Using Audio Hardware Device Speakers (2- Realtek(R) Audio)
[2023.02.06-21.26.00:956][551]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-21.26.00:956][551]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-21.26.00:956][551]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-21.26.00:957][551]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=23
[2023.02.06-21.26.00:957][551]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=23
[2023.02.06-21.26.00:959][551]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=23
[2023.02.06-21.26.00:959][551]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=23
[2023.02.06-21.26.00:959][551]LogInit: FAudioDevice initialized.
[2023.02.06-21.26.00:959][551]LogAudio: Display: Audio Device (ID: 23) registered with world 'ThirdPersonMap'.
[2023.02.06-21.26.00:964][551]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.06-21.26.00:966][551]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 0) at 2023.02.06-16.26.00
[2023.02.06-21.26.00:966][551]LogWorld: Bringing up level for play took: 0.001994
[2023.02.06-21.26.00:970][551]LogOnline: OSS: Created online subsystem instance for: :Context_47
[2023.02.06-21.26.00:975][551]LogWorldPartition: New Streaming Source: BP_GravityPlayerController_C_0 -> Position: X=-5270.000 Y=510.000 Z=10552.193
[2023.02.06-21.26.00:976][551]PIE: Server logged in
[2023.02.06-21.26.00:977][551]PIE: Play in editor total start time 0.49 seconds.
[2023.02.06-21.26.01:395][554]LogTemp: Warning: RampVector X=-nan(ind) Y=-nan(ind) Z=-nan(ind)    delta X=0.000 Y=-0.000 Z=0.000      velocity X=-1.225 Y=-0.613 Z=9.070
[2023.02.06-21.26.01:577][567]LogTemp: Warning: RampVector X=0.247 Y=0.013 Z=0.033    delta X=0.247 Y=0.013 Z=0.034      velocity X=19.054 Y=1.009 Z=2.642
[2023.02.06-21.26.01:592][568]LogTemp: Warning: RampVector X=0.612 Y=0.037 Z=0.082    delta X=0.612 Y=0.036 Z=0.085      velocity X=41.000 Y=2.448 Z=5.540
[2023.02.06-21.26.01:608][569]LogTemp: Warning: RampVector X=1.013 Y=0.067 Z=0.136    delta X=1.013 Y=0.067 Z=0.140      velocity X=64.163 Y=4.234 Z=8.757
[2023.02.06-21.26.01:621][570]LogTemp: Warning: RampVector X=1.233 Y=0.086 Z=0.163    delta X=1.232 Y=0.086 Z=0.168      velocity X=85.358 Y=5.957 Z=11.554
[2023.02.06-21.26.01:635][571]LogTemp: Warning: RampVector X=1.309 Y=0.093 Z=0.168    delta X=1.308 Y=0.093 Z=0.176      velocity X=103.878 Y=7.391 Z=13.833
[2023.02.06-21.26.01:647][572]LogTemp: Warning: RampVector X=1.610 Y=0.113 Z=0.201    delta X=1.608 Y=0.113 Z=0.213      velocity X=123.143 Y=8.638 Z=16.004
[2023.02.06-21.26.01:661][573]LogTemp: Warning: RampVector X=2.011 Y=0.137 Z=0.240    delta X=2.009 Y=0.135 Z=0.260      velocity X=143.795 Y=9.704 Z=18.142
[2023.02.06-21.26.01:673][574]LogTemp: Warning: RampVector X=2.015 Y=0.129 Z=0.230    delta X=2.012 Y=0.128 Z=0.253      velocity X=162.215 Y=10.330 Z=19.603
[2023.02.06-21.26.01:688][575]LogTemp: Warning: RampVector X=2.298 Y=0.137 Z=0.248    delta X=2.294 Y=0.135 Z=0.279      velocity X=181.067 Y=10.709 Z=20.971
[2023.02.06-21.26.01:705][576]LogTemp: Warning: RampVector X=3.589 Y=0.195 Z=0.361    delta X=3.582 Y=0.191 Z=0.421      velocity X=206.837 Y=11.120 Z=22.903
[2023.02.06-21.26.01:722][577]LogTemp: Warning: RampVector X=3.968 Y=0.199 Z=0.353    delta X=3.959 Y=0.194 Z=0.440      velocity X=230.748 Y=10.561 Z=37.961
[2023.02.06-21.26.01:736][578]LogTemp: Warning: RampVector X=4.004 Y=0.187 Z=0.304    delta X=3.993 Y=0.179 Z=0.416      velocity X=255.746 Y=11.665 Z=23.698
