Log file open, 02/06/23 15:35:13
[2023.02.06-20.49.01:272][785]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-20.49.01:272][785]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-20.49.01:276][785]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-20.49.01:521][785]LogAudioMixer: Display: Using Audio Hardware Device Speakers (2- Realtek(R) Audio)
[2023.02.06-20.49.01:521][785]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-20.49.01:521][785]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-20.49.01:521][785]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-20.49.01:522][785]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.02.06-20.49.01:522][785]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.02.06-20.49.01:524][785]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.02.06-20.49.01:525][785]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.02.06-20.49.01:525][785]LogInit: FAudioDevice initialized.
[2023.02.06-20.49.01:525][785]LogAudio: Display: Audio Device (ID: 6) registered with world 'ThirdPersonMap'.
[2023.02.06-20.49.01:529][785]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.06-20.49.01:531][785]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 0) at 2023.02.06-15.49.01
[2023.02.06-20.49.01:531][785]LogWorld: Bringing up level for play took: 0.001794
[2023.02.06-20.49.01:535][785]LogOnline: OSS: Created online subsystem instance for: :Context_18
[2023.02.06-20.49.01:540][785]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=-5573.307 Y=524.700 Z=10852.356
[2023.02.06-20.49.01:540][785]PIE: Server logged in
[2023.02.06-20.49.01:542][785]PIE: Play in editor total start time 0.366 seconds.
[2023.02.06-20.49.02:068][805]LogTemp: Warning: RampVector X=-2.211 Y=-0.146 Z=-1.334    delta X=-2.242 Y=-0.148 Z=-1.278      velocity X=217.075 Y=14.328 Z=-778.554
[2023.02.06-20.49.02:088][806]LogTemp: Warning: RampVector X=-3.068 Y=-0.203 Z=-1.854    delta X=-3.103 Y=-0.205 Z=-1.793      velocity X=-146.437 Y=-9.665 Z=-88.367
[2023.02.06-20.49.02:259][807]LogTemp: Warning: RampVector X=-5.286 Y=-0.349 Z=-3.199    delta X=-5.331 Y=-0.352 Z=-3.123      velocity X=-105.772 Y=-6.981 Z=-63.895
[2023.02.06-20.49.02:260][807]LogTemp: Warning: RampVector X=-3.602 Y=-0.238 Z=-2.683    delta X=-3.851 Y=-0.254 Z=-2.256      velocity X=-73.361 Y=-4.842 Z=-51.409
[2023.02.06-20.49.02:260][807]LogTemp: Warning: RampVector X=-2.062 Y=-0.136 Z=-1.536    delta X=-2.205 Y=-0.146 Z=-1.292      velocity X=-57.340 Y=-3.785 Z=-42.704
[2023.02.06-20.49.02:260][807]LogTemp: Warning: RampVector X=-1.641 Y=-0.108 Z=-1.222    delta X=-1.755 Y=-0.116 Z=-1.028      velocity X=-45.633 Y=-3.012 Z=-33.986
[2023.02.06-20.49.02:275][808]LogTemp: Warning: RampVector X=-0.622 Y=-0.041 Z=-0.464    delta X=-0.641 Y=-0.042 Z=-0.435      velocity X=-41.530 Y=-2.741 Z=-30.930
[2023.02.06-20.49.02:293][809]LogTemp: Warning: RampVector X=-0.431 Y=-0.028 Z=-0.321    delta X=-0.444 Y=-0.029 Z=-0.302      velocity X=-48.998 Y=-3.234 Z=-13.706
[2023.02.06-20.49.02:306][810]LogTemp: Warning: RampVector X=-0.687 Y=-0.045 Z=-0.513    delta X=-0.708 Y=-0.047 Z=-0.482      velocity X=-34.033 Y=-2.246 Z=-25.384
[2023.02.06-20.49.02:324][811]LogTemp: Warning: RampVector X=-0.555 Y=-0.037 Z=-0.414    delta X=-0.571 Y=-0.038 Z=-0.390      velocity X=-30.294 Y=-2.000 Z=-22.596
[2023.02.06-20.49.02:342][812]LogTemp: Warning: RampVector X=-0.486 Y=-0.032 Z=-0.363    delta X=-0.500 Y=-0.033 Z=-0.342      velocity X=-27.021 Y=-1.784 Z=-20.156
[2023.02.06-20.49.02:360][813]LogTemp: Warning: RampVector X=-0.436 Y=-0.029 Z=-0.325    delta X=-0.448 Y=-0.030 Z=-0.308      velocity X=-24.084 Y=-1.590 Z=-17.966
[2023.02.06-20.49.02:384][814]LogTemp: Warning: RampVector X=-0.460 Y=-0.030 Z=-0.343    delta X=-0.472 Y=-0.031 Z=-0.325      velocity X=-20.903 Y=-1.380 Z=-15.595
[2023.02.06-20.49.02:404][815]LogTemp: Warning: RampVector X=-0.383 Y=-0.025 Z=-0.286    delta X=-0.393 Y=-0.026 Z=-0.271      velocity X=-18.277 Y=-1.206 Z=-13.636
[2023.02.06-20.49.02:420][816]LogTemp: Warning: RampVector X=-0.278 Y=-0.018 Z=-0.207    delta X=-0.285 Y=-0.019 Z=-0.197      velocity X=-16.422 Y=-1.084 Z=-12.254
[2023.02.06-20.49.02:437][817]LogTemp: Warning: RampVector X=-0.240 Y=-0.016 Z=-0.179    delta X=-0.246 Y=-0.016 Z=-0.170      velocity X=-14.828 Y=-0.979 Z=-11.066
[2023.02.06-20.49.02:454][818]LogTemp: Warning: RampVector X=-0.225 Y=-0.015 Z=-0.168    delta X=-0.230 Y=-0.015 Z=-0.160      velocity X=-13.326 Y=-0.880 Z=-9.945
[2023.02.06-20.49.02:472][819]LogTemp: Warning: RampVector X=-0.213 Y=-0.014 Z=-0.159    delta X=-0.218 Y=-0.014 Z=-0.152      velocity X=-11.892 Y=-0.785 Z=-8.876
[2023.02.06-20.49.02:491][820]LogTemp: Warning: RampVector X=-0.206 Y=-0.014 Z=-0.154    delta X=-0.209 Y=-0.014 Z=-0.149      velocity X=-10.493 Y=-0.693 Z=-7.832
[2023.02.06-20.49.02:509][821]LogTemp: Warning: RampVector X=-0.167 Y=-0.011 Z=-0.125    delta X=-0.170 Y=-0.011 Z=-0.121      velocity X=-9.367 Y=-0.618 Z=-7.001
[2023.02.06-20.49.02:528][822]LogTemp: Warning: RampVector X=-0.162 Y=-0.011 Z=-0.121    delta X=-0.165 Y=-0.011 Z=-0.117      velocity X=-8.266 Y=-0.546 Z=-6.179
[2023.02.06-20.49.02:547][823]LogTemp: Warning: RampVector X=-0.142 Y=-0.009 Z=-0.106    delta X=-0.145 Y=-0.010 Z=-0.103      velocity X=-7.298 Y=-0.482 Z=-5.455
[2023.02.06-20.49.02:564][824]LogTemp: Warning: RampVector X=-0.110 Y=-0.007 Z=-0.082    delta X=-0.112 Y=-0.007 Z=-0.080      velocity X=-6.562 Y=-0.433 Z=-4.905
[2023.02.06-20.49.02:583][825]LogTemp: Warning: RampVector X=-0.106 Y=-0.007 Z=-0.080    delta X=-0.108 Y=-0.007 Z=-0.077      velocity X=-5.845 Y=-0.386 Z=-4.370
[2023.02.06-20.49.02:600][826]LogTemp: Warning: RampVector X=-0.090 Y=-0.006 Z=-0.067    delta X=-0.091 Y=-0.006 Z=-0.065      velocity X=-5.245 Y=-0.346 Z=-3.921
[2023.02.06-20.49.02:617][827]LogTemp: Warning: RampVector X=-0.084 Y=-0.006 Z=-0.063    delta X=-0.085 Y=-0.006 Z=-0.061      velocity X=-4.683 Y=-0.309 Z=-3.501
[2023.02.06-20.49.02:637][828]LogTemp: Warning: RampVector X=-0.079 Y=-0.005 Z=-0.059    delta X=-0.080 Y=-0.005 Z=-0.057      velocity X=-4.149 Y=-0.274 Z=-3.102
[2023.02.06-20.49.02:656][829]LogTemp: Warning: RampVector X=-0.066 Y=-0.004 Z=-0.049    delta X=-0.067 Y=-0.004 Z=-0.048      velocity X=-3.709 Y=-0.245 Z=-2.773
[2023.02.06-20.49.02:674][830]LogTemp: Warning: RampVector X=-0.057 Y=-0.004 Z=-0.043    delta X=-0.058 Y=-0.004 Z=-0.042      velocity X=-3.325 Y=-0.219 Z=-2.486
[2023.02.06-20.49.02:693][831]LogTemp: Warning: RampVector X=-0.055 Y=-0.004 Z=-0.041    delta X=-0.056 Y=-0.004 Z=-0.040      velocity X=-2.951 Y=-0.195 Z=-2.207
[2023.02.06-20.49.02:713][832]LogTemp: Warning: RampVector X=-0.050 Y=-0.003 Z=-0.037    delta X=-0.051 Y=-0.003 Z=-0.036      velocity X=-2.611 Y=-0.172 Z=-1.953
[2023.02.06-20.49.02:737][833]LogTemp: Warning: RampVector X=-0.053 Y=-0.003 Z=-0.039    delta X=-0.053 Y=-0.004 Z=-0.038      velocity X=-2.244 Y=-0.148 Z=-1.678
[2023.02.06-20.49.02:779][834]LogTemp: Warning: RampVector X=-0.072 Y=-0.005 Z=-0.054    delta X=-0.073 Y=-0.005 Z=-0.052      velocity X=-1.715 Y=-0.113 Z=-1.283
[2023.02.06-20.49.02:788][835]LogTemp: Warning: RampVector X=-0.022 Y=-0.001 Z=-0.016    delta X=-0.022 Y=-0.001 Z=-0.016      velocity X=-1.575 Y=-0.104 Z=-1.178
[2023.02.06-20.49.02:798][836]LogTemp: Warning: RampVector X=-0.013 Y=-0.001 Z=-0.010    delta X=-0.014 Y=-0.001 Z=-0.010      velocity X=-1.489 Y=-0.098 Z=-1.114
[2023.02.06-20.49.02:817][837]LogTemp: Warning: RampVector X=-0.021 Y=-0.001 Z=-0.015    delta X=-0.021 Y=-0.001 Z=-0.015      velocity X=-1.353 Y=-0.089 Z=-1.012
[2023.02.06-20.49.02:833][838]LogTemp: Warning: RampVector X=-0.022 Y=-0.001 Z=-0.017    delta X=-0.023 Y=-0.001 Z=-0.016      velocity X=-1.204 Y=-0.079 Z=-0.900
[2023.02.06-20.49.02:846][839]LogTemp: Warning: RampVector X=-0.016 Y=-0.001 Z=-0.012    delta X=-0.016 Y=-0.001 Z=-0.012      velocity X=-1.097 Y=-0.072 Z=-0.821
[2023.02.06-20.49.02:861][840]LogTemp: Warning: RampVector X=-0.015 Y=-0.001 Z=-0.011    delta X=-0.015 Y=-0.001 Z=-0.011      velocity X=-1.000 Y=-0.066 Z=-0.748
[2023.02.06-20.49.02:877][841]LogTemp: Warning: RampVector X=-0.014 Y=-0.001 Z=-0.010    delta X=-0.014 Y=-0.001 Z=-0.010      velocity X=-0.908 Y=-0.060 Z=-0.679
[2023.02.06-20.49.02:893][842]LogTemp: Warning: RampVector X=-0.013 Y=-0.001 Z=-0.010    delta X=-0.014 Y=-0.001 Z=-0.010      velocity X=-0.819 Y=-0.054 Z=-0.612
[2023.02.06-20.49.02:908][843]LogTemp: Warning: RampVector X=-0.011 Y=-0.001 Z=-0.008    delta X=-0.011 Y=-0.001 Z=-0.008      velocity X=-0.746 Y=-0.049 Z=-0.558
[2023.02.06-20.49.02:928][844]LogTemp: Warning: RampVector X=-0.012 Y=-0.001 Z=-0.009    delta X=-0.012 Y=-0.001 Z=-0.009      velocity X=-0.664 Y=-0.044 Z=-0.497
[2023.02.06-20.49.02:944][845]LogTemp: Warning: RampVector X=-0.009 Y=-0.001 Z=-0.007    delta X=-0.009 Y=-0.001 Z=-0.007      velocity X=-0.603 Y=-0.040 Z=-0.451
[2023.02.06-20.49.02:955][846]LogTemp: Warning: RampVector X=-0.008 Y=-0.000 Z=-0.006    delta X=-0.008 Y=-0.001 Z=-0.005      velocity X=-0.554 Y=-0.037 Z=-0.414
[2023.02.06-20.49.02:971][847]LogTemp: Warning: RampVector X=-0.008 Y=-0.001 Z=-0.006    delta X=-0.008 Y=-0.001 Z=-0.006      velocity X=-0.502 Y=-0.033 Z=-0.375
[2023.02.06-20.49.02:986][848]LogTemp: Warning: RampVector X=-0.007 Y=-0.000 Z=-0.005    delta X=-0.007 Y=-0.000 Z=-0.005      velocity X=-0.456 Y=-0.030 Z=-0.341
[2023.02.06-20.49.03:001][849]LogTemp: Warning: RampVector X=-0.006 Y=-0.000 Z=-0.004    delta X=-0.006 Y=-0.000 Z=-0.004      velocity X=-0.417 Y=-0.027 Z=-0.312
[2023.02.06-20.49.03:015][850]LogTemp: Warning: RampVector X=-0.006 Y=-0.000 Z=-0.004    delta X=-0.006 Y=-0.000 Z=-0.004      velocity X=-0.379 Y=-0.025 Z=-0.284
[2023.02.06-20.49.03:029][851]LogTemp: Warning: RampVector X=-0.005 Y=-0.000 Z=-0.004    delta X=-0.005 Y=-0.000 Z=-0.003      velocity X=-0.348 Y=-0.023 Z=-0.261
[2023.02.06-20.49.03:042][852]LogTemp: Warning: RampVector X=-0.004 Y=-0.000 Z=-0.003    delta X=-0.004 Y=-0.000 Z=-0.003      velocity X=-0.319 Y=-0.021 Z=-0.239
[2023.02.06-20.49.03:057][853]LogTemp: Warning: RampVector X=-0.004 Y=-0.000 Z=-0.003    delta X=-0.004 Y=-0.000 Z=-0.003      velocity X=-0.291 Y=-0.019 Z=-0.218
[2023.02.06-20.49.03:072][854]LogTemp: Warning: RampVector X=-0.004 Y=-0.000 Z=-0.003    delta X=-0.004 Y=-0.000 Z=-0.003      velocity X=-0.265 Y=-0.018 Z=-0.198
[2023.02.06-20.49.03:085][855]LogTemp: Warning: RampVector X=-0.003 Y=-0.000 Z=-0.002    delta X=-0.003 Y=-0.000 Z=-0.002      velocity X=-0.244 Y=-0.016 Z=-0.183
[2023.02.06-20.49.03:100][856]LogTemp: Warning: RampVector X=-0.003 Y=-0.000 Z=-0.002    delta X=-0.003 Y=-0.000 Z=-0.002      velocity X=-0.223 Y=-0.015 Z=-0.167
[2023.02.06-20.49.03:113][857]LogTemp: Warning: RampVector X=-0.003 Y=-0.000 Z=-0.002    delta X=-0.003 Y=-0.000 Z=-0.002      velocity X=-0.205 Y=-0.014 Z=-0.153
[2023.02.06-20.49.03:126][858]LogTemp: Warning: RampVector X=-0.002 Y=-0.000 Z=-0.002    delta X=-0.002 Y=-0.000 Z=-0.002      velocity X=-0.189 Y=-0.013 Z=-0.142
[2023.02.06-20.49.03:141][859]LogTemp: Warning: RampVector X=-0.003 Y=-0.000 Z=-0.002    delta X=-0.003 Y=-0.000 Z=-0.002      velocity X=-0.172 Y=-0.011 Z=-0.129
[2023.02.06-20.49.03:160][860]LogTemp: Warning: RampVector X=-0.003 Y=-0.000 Z=-0.002    delta X=-0.003 Y=-0.000 Z=-0.002      velocity X=-0.153 Y=-0.010 Z=-0.115
[2023.02.06-20.49.03:175][861]LogTemp: Warning: RampVector X=-0.002 Y=-0.000 Z=-0.002    delta X=-0.002 Y=-0.000 Z=-0.002      velocity X=-0.139 Y=-0.009 Z=-0.104
[2023.02.06-20.49.03:188][862]LogTemp: Warning: RampVector X=-0.002 Y=-0.000 Z=-0.001    delta X=-0.002 Y=-0.000 Z=-0.001      velocity X=-0.129 Y=-0.009 Z=-0.097
[2023.02.06-20.49.03:201][863]LogTemp: Warning: RampVector X=-0.002 Y=-0.000 Z=-0.001    delta X=-0.002 Y=-0.000 Z=-0.001      velocity X=-0.119 Y=-0.008 Z=-0.089
[2023.02.06-20.49.03:217][864]LogTemp: Warning: RampVector X=-0.002 Y=-0.000 Z=-0.001    delta X=-0.002 Y=-0.000 Z=-0.001      velocity X=-0.108 Y=-0.007 Z=-0.081
[2023.02.06-20.49.03:228][865]LogTemp: Warning: RampVector X=-0.001 Y=-0.000 Z=-0.001    delta X=-0.001 Y=-0.000 Z=-0.001      velocity X=-0.101 Y=-0.007 Z=-0.075
[2023.02.06-20.49.03:241][866]LogTemp: Warning: RampVector X=-0.001 Y=-0.000 Z=-0.001    delta X=-0.001 Y=-0.000 Z=-0.001      velocity X=-0.092 Y=-0.006 Z=-0.069
[2023.02.06-20.49.03:257][867]LogTemp: Warning: RampVector X=-0.001 Y=-0.000 Z=-0.001    delta X=-0.001 Y=-0.000 Z=-0.001      velocity X=-0.084 Y=-0.006 Z=-0.063
[2023.02.06-20.49.03:270][868]LogTemp: Warning: RampVector X=-0.001 Y=-0.000 Z=-0.001    delta X=-0.001 Y=-0.000 Z=-0.001      velocity X=-0.077 Y=-0.005 Z=-0.058
[2023.02.06-20.49.03:284][869]LogTemp: Warning: RampVector X=-0.001 Y=-0.000 Z=-0.001    delta X=-0.001 Y=-0.000 Z=-0.001      velocity X=-0.071 Y=-0.005 Z=-0.053
[2023.02.06-20.49.03:301][870]LogTemp: Warning: RampVector X=0.236 Y=-0.034 Z=0.159    delta X=0.232 Y=-0.034 Z=0.164      velocity X=15.179 Y=-2.252 Z=10.704
[2023.02.06-20.49.03:320][871]LogTemp: Warning: RampVector X=0.562 Y=-0.043 Z=0.380    delta X=0.554 Y=-0.044 Z=0.392      velocity X=32.441 Y=-2.553 Z=22.606
[2023.02.06-20.49.03:331][872]LogTemp: Warning: RampVector X=0.731 Y=-0.062 Z=0.491    delta X=0.719 Y=-0.062 Z=0.508      velocity X=48.061 Y=-4.077 Z=32.720
[2023.02.06-20.49.03:349][873]LogTemp: Warning: RampVector X=1.104 Y=-0.054 Z=0.739    delta X=1.085 Y=-0.055 Z=0.765      velocity X=64.971 Y=-3.233 Z=44.526
[2023.02.06-20.49.03:362][874]LogTemp: Warning: RampVector X=1.197 Y=-0.057 Z=0.794    delta X=1.175 Y=-0.059 Z=0.825      velocity X=80.377 Y=-3.901 Z=54.286
[2023.02.06-20.49.03:376][875]LogTemp: Warning: RampVector X=1.328 Y=-0.035 Z=0.874    delta X=1.302 Y=-0.037 Z=0.911      velocity X=85.303 Y=-3.222 Z=77.091
[2023.02.06-20.49.03:387][876]LogTemp: Warning: RampVector X=1.281 Y=-0.035 Z=0.833    delta X=1.254 Y=-0.036 Z=0.872      velocity X=107.294 Y=-2.957 Z=71.185
[2023.02.06-20.49.03:402][877]LogTemp: Warning: RampVector X=1.720 Y=-0.020 Z=1.108    delta X=1.681 Y=-0.023 Z=1.164      velocity X=121.880 Y=-1.491 Z=80.373
[2023.02.06-20.49.03:413][878]LogTemp: Warning: RampVector X=1.477 Y=-0.019 Z=0.938    delta X=1.441 Y=-0.022 Z=0.990      velocity X=122.359 Y=-2.613 Z=103.573
[2023.02.06-20.49.03:424][879]LogTemp: Warning: RampVector X=1.735 Y=-0.006 Z=1.088    delta X=1.689 Y=-0.009 Z=1.155      velocity X=146.480 Y=-0.583 Z=94.113
[2023.02.06-20.49.03:438][880]LogTemp: Warning: RampVector X=2.301 Y=-0.013 Z=1.421    delta X=2.236 Y=-0.018 Z=1.517      velocity X=149.821 Y=-1.862 Z=120.347
[2023.02.06-20.49.03:454][881]LogTemp: Warning: RampVector X=2.768 Y=0.010 Z=1.676    delta X=2.683 Y=0.004 Z=1.803      velocity X=178.426 Y=0.546 Z=112.085
[2023.02.06-20.49.03:467][882]LogTemp: Warning: RampVector X=2.489 Y=0.004 Z=1.471    delta X=2.405 Y=-0.002 Z=1.598      velocity X=179.347 Y=-0.779 Z=139.301
[2023.02.06-20.49.03:478][883]LogTemp: Warning: RampVector X=2.419 Y=0.016 Z=1.443    delta X=2.351 Y=0.011 Z=1.546      velocity X=206.886 Y=1.361 Z=124.193
[2023.02.06-20.49.03:491][884]LogTemp: Warning: RampVector X=2.722 Y=0.013 Z=1.623    delta X=2.654 Y=0.008 Z=1.727      velocity X=219.821 Y=0.984 Z=132.731
[2023.02.06-20.49.03:504][885]LogTemp: Warning: RampVector X=3.211 Y=0.030 Z=1.913    delta X=3.141 Y=0.025 Z=2.022      velocity X=234.485 Y=2.105 Z=141.617
[2023.02.06-20.49.03:522][886]LogTemp: Warning: RampVector X=4.164 Y=0.030 Z=2.478    delta X=4.089 Y=0.024 Z=2.596      velocity X=252.385 Y=1.753 Z=152.184
[2023.02.06-20.49.03:535][887]LogTemp: Warning: RampVector X=3.990 Y=0.043 Z=2.368    delta X=3.937 Y=0.039 Z=2.455      velocity X=268.687 Y=2.826 Z=161.452
[2023.02.06-20.49.03:546][888]LogTemp: Warning: RampVector X=2.631 Y=0.026 Z=1.553    delta X=2.604 Y=0.024 Z=1.596      velocity X=279.559 Y=2.751 Z=166.617
[2023.02.06-20.49.03:562][889]LogTemp: Warning: RampVector X=4.863 Y=0.061 Z=2.853    delta X=4.821 Y=0.058 Z=2.922      velocity X=297.701 Y=3.699 Z=176.827
[2023.02.06-20.49.03:579][890]LogTemp: Warning: RampVector X=4.769 Y=0.058 Z=2.738    delta X=4.729 Y=0.055 Z=2.805      velocity X=314.962 Y=3.681 Z=185.591
[2023.02.06-20.49.03:593][891]LogTemp: Warning: RampVector X=5.441 Y=0.077 Z=3.022    delta X=5.380 Y=0.073 Z=3.126      velocity X=324.156 Y=3.757 Z=210.889
[2023.02.06-20.49.03:604][892]LogTemp: Warning: RampVector X=4.126 Y=0.057 Z=2.284    delta X=4.079 Y=0.054 Z=2.365      velocity X=350.630 Y=4.829 Z=195.637
[2023.02.06-20.49.03:622][893]LogTemp: Warning: RampVector X=6.096 Y=0.091 Z=3.360    delta X=6.024 Y=0.085 Z=3.485      velocity X=355.378 Y=4.362 Z=230.155
[2023.02.06-20.49.03:631][894]LogTemp: Warning: RampVector X=4.001 Y=0.060 Z=2.184    delta X=3.949 Y=0.056 Z=2.273      velocity X=371.508 Y=5.005 Z=222.006
[2023.02.06-20.49.03:644][895]LogTemp: Warning: RampVector X=4.904 Y=0.076 Z=2.657    delta X=4.837 Y=0.071 Z=2.772      velocity X=379.748 Y=5.789 Z=208.533
[2023.02.06-20.49.03:656][896]LogTemp: Warning: RampVector X=4.967 Y=0.086 Z=2.341    delta X=4.757 Y=0.070 Z=2.710      velocity X=391.725 Y=6.724 Z=186.243
[2023.02.06-20.49.03:669][897]LogTemp: Warning: RampVector X=5.027 Y=0.088 Z=2.369    delta X=4.824 Y=0.072 Z=2.729      velocity X=391.285 Y=6.760 Z=188.517
[2023.02.06-20.49.03:681][898]LogTemp: Warning: RampVector X=4.905 Y=0.086 Z=2.310    delta X=4.716 Y=0.071 Z=2.647      velocity X=392.113 Y=6.778 Z=188.615
[2023.02.06-20.49.03:694][899]LogTemp: Warning: RampVector X=5.019 Y=0.089 Z=2.364    delta X=4.837 Y=0.075 Z=2.691      velocity X=392.887 Y=6.867 Z=188.858
[2023.02.06-20.49.03:708][900]LogTemp: Warning: RampVector X=5.364 Y=0.095 Z=2.525    delta X=5.182 Y=0.081 Z=2.855      velocity X=393.728 Y=6.891 Z=189.246
[2023.02.06-20.49.03:720][901]LogTemp: Warning: RampVector X=4.677 Y=0.084 Z=2.201    delta X=4.532 Y=0.072 Z=2.469      velocity X=394.897 Y=6.975 Z=189.069
[2023.02.06-20.49.03:731][902]LogTemp: Warning: RampVector X=4.597 Y=0.082 Z=2.162    delta X=4.465 Y=0.072 Z=2.407      velocity X=396.091 Y=7.019 Z=189.268
[2023.02.06-20.49.03:744][903]LogTemp: Warning: RampVector X=5.197 Y=0.094 Z=2.443    delta X=5.060 Y=0.083 Z=2.698      velocity X=397.011 Y=7.067 Z=189.745
[2023.02.06-20.49.03:756][904]LogTemp: Warning: RampVector X=4.712 Y=0.085 Z=2.213    delta X=4.602 Y=0.076 Z=2.422      velocity X=398.220 Y=7.119 Z=189.717
[2023.02.06-20.49.03:768][905]LogTemp: Warning: RampVector X=4.808 Y=0.087 Z=2.256    delta X=4.709 Y=0.079 Z=2.448      velocity X=399.512 Y=7.174 Z=189.955
[2023.02.06-20.49.03:782][906]LogTemp: Warning: RampVector X=5.967 Y=0.126 Z=2.128    delta X=5.589 Y=0.095 Z=2.866      velocity X=412.373 Y=8.297 Z=163.334
[2023.02.06-20.49.03:794][907]LogTemp: Warning: RampVector X=4.996 Y=0.106 Z=1.781    delta X=4.699 Y=0.081 Z=2.370      velocity X=416.870 Y=8.672 Z=155.072
[2023.02.06-20.49.03:806][908]LogTemp: Warning: RampVector X=4.922 Y=0.105 Z=1.754    delta X=4.646 Y=0.081 Z=2.310      velocity X=418.468 Y=8.729 Z=155.199
[2023.02.06-20.49.03:821][909]LogTemp: Warning: RampVector X=6.275 Y=0.134 Z=2.236    delta X=5.945 Y=0.105 Z=2.912      velocity X=419.300 Y=8.728 Z=156.692
[2023.02.06-20.49.03:835][910]LogTemp: Warning: RampVector X=5.707 Y=0.122 Z=2.033    delta X=5.432 Y=0.098 Z=2.608      velocity X=420.848 Y=8.798 Z=156.259
[2023.02.06-20.49.03:849][911]LogTemp: Warning: RampVector X=6.045 Y=0.129 Z=2.142    delta X=5.773 Y=0.105 Z=2.720      velocity X=422.513 Y=8.848 Z=156.699
[2023.02.06-20.49.03:862][912]LogTemp: Warning: RampVector X=5.183 Y=0.113 Z=1.836    delta X=4.972 Y=0.094 Z=2.295      velocity X=418.902 Y=8.541 Z=170.279
[2023.02.06-20.49.03:882][913]LogTemp: Warning: RampVector X=7.137 Y=0.158 Z=2.528    delta X=6.871 Y=0.134 Z=3.115      velocity X=425.785 Y=9.262 Z=157.170
[2023.02.06-20.49.03:899][914]LogTemp: Warning: RampVector X=7.652 Y=0.173 Z=2.709    delta X=7.405 Y=0.151 Z=3.270      velocity X=427.124 Y=9.497 Z=157.562
[2023.02.06-20.49.03:917][915]LogTemp: Warning: RampVector X=8.173 Y=0.215 Z=2.035    delta X=7.642 Y=0.165 Z=3.276      velocity X=437.035 Y=10.815 Z=134.414
[2023.02.06-20.49.03:931][916]LogTemp: Warning: RampVector X=6.227 Y=0.167 Z=1.551    delta X=5.862 Y=0.132 Z=2.433      velocity X=443.563 Y=11.646 Z=119.591
[2023.02.06-20.49.03:943][917]LogTemp: Warning: RampVector X=6.560 Y=0.179 Z=1.634    delta X=6.205 Y=0.145 Z=2.513      velocity X=445.746 Y=11.960 Z=119.952
[2023.02.06-20.49.03:956][918]LogTemp: Warning: RampVector X=5.909 Y=0.166 Z=1.472    delta X=5.616 Y=0.137 Z=2.215      velocity X=443.035 Y=11.835 Z=135.341
[2023.02.06-20.49.03:969][919]LogTemp: Warning: RampVector X=6.101 Y=0.176 Z=1.520    delta X=5.824 Y=0.148 Z=2.241      velocity X=449.396 Y=12.768 Z=119.278
[2023.02.06-20.49.03:989][920]LogTemp: Warning: RampVector X=6.841 Y=0.205 Z=1.704    delta X=6.559 Y=0.176 Z=2.458      velocity X=450.737 Y=13.331 Z=119.976
[2023.02.06-20.49.04:008][921]LogTemp: Warning: RampVector X=10.021 Y=0.314 Z=2.497    delta X=9.655 Y=0.276 Z=3.508      velocity X=451.601 Y=13.904 Z=122.770
[2023.02.06-20.49.04:022][922]LogTemp: Warning: RampVector X=6.450 Y=0.213 Z=1.607    delta X=6.257 Y=0.192 Z=2.165      velocity X=454.239 Y=14.819 Z=119.371
[2023.02.06-20.49.04:032][923]LogTemp: Warning: RampVector X=5.229 Y=0.193 Z=0.772    delta X=4.934 Y=0.161 Z=1.655      velocity X=461.623 Y=16.345 Z=99.396
[2023.02.06-20.49.04:045][924]LogTemp: Warning: RampVector X=6.480 Y=0.245 Z=0.956    delta X=6.138 Y=0.207 Z=2.008      velocity X=468.111 Y=17.647 Z=72.440
[2023.02.06-20.49.04:059][925]LogTemp: Warning: RampVector X=6.339 Y=0.260 Z=0.936    delta X=6.032 Y=0.225 Z=1.910      velocity X=468.247 Y=19.009 Z=78.584
[2023.02.06-20.49.04:076][926]LogTemp: Warning: RampVector X=5.982 Y=0.263 Z=0.884    delta X=5.717 Y=0.232 Z=1.752      velocity X=466.637 Y=19.985 Z=95.032
[2023.02.06-20.49.04:089][927]LogTemp: Warning: RampVector X=7.302 Y=0.364 Z=1.080    delta X=7.006 Y=0.328 Z=2.081      velocity X=470.803 Y=23.281 Z=79.233
